"","lichen.rich","Parmeliaceae","Physciaceae","fric","fdiv","raoQ","wetness","rain_lowRH","mat","iso","pseas","ap","rh","totalNS","radiation","ap_reg_mean","rh_reg_mean","wetness_reg_mean","rain_lowRH_reg_mean","mat_reg_mean","iso_reg_mean","pseas_reg_mean","ap_reg_var","rh_reg_var","wetness_reg_var","rain_lowRH_reg_var","mat_reg_var","iso_reg_var","pseas_reg_var","ap_reg_cv","rh_reg_cv","mat_reg_cv","iso_reg_cv","pseas_reg_cv","totalNS_reg","regS_tree","bark_moist_pct.ba","bark_moist_pct.rao.ba","wood_SG.ba","wood_SG.rao.ba","PC1","LogSeed.ba","LogSeed.rao.ba","PIE.ba.tree","propDead","light.mean","lightDist.mean","regS","regFIA","regParm","regPhys","tot_abun_log","parm_abun_log","phys_abun_log","bigTrees","diamDiversity"
"1998_17_133_4239",4,0,2,123.2056036,0.854276865,321.6978799,0.654810381161242,0.222923291173162,12.7,3.2,18,1012,97.5129663908766,686.759094238281,4031686.38,1097.377495,101.5481945,1.004636575,0.162045414,12.5482106,3.195870613,25.01686167,4.43350020549358,8.311922927,-1.20523250540513,-0.87112611361516,4.564900411,0.103184319,1.95834948888054,24.7254472445692,0.0818520010909697,0.36378895417965,0.0322867636068469,3.63175599195772,688.0228576,129,88.3525266360324,0.0151197617249921,0.559058096723507,0.152086142845999,-0.199881404074593,1.46063348931713,0.170186050350429,0.637904499688876,0.217391304347826,57.0588235294118,12.9411764705882,236.942350303558,180.603458948865,64.5743016823053,40.390948920991,3.695110004,0,3.113515309,0.109081449179491,0.0200861263803248
"1998_17_169_5670",3,0,2,75.49605367,0.783215148,191.2661014,0.833457886359053,-0.13758871806724,11.1,2.9,28,958,102.810288153498,698.158752441406,4091992.167,974.4626966,103.1641005,0.885403606,-0.121653893,10.68146537,2.966744731,30.63800602,4.2481916831456,11.13574936,-1.43133643226155,-0.915643877586151,5.141229311,0.075473369,2.14567340665457,18.1729932215858,0.107942097163926,0.481322471487824,0.0254397920425598,4.56470703441686,698.0920907,127,82.5147907454067,0.0848459673850016,0.574644208042672,0.0816413533012352,-0.195095571740039,3.02411335436551,0.16516265293785,0.83653182257112,0.0833333333333333,54.375,11.6666666666667,250.039268616168,186.40897701151,67.3108371074816,43.1921495679395,3.526360525,0,3.135494216,0.00775702444886353,0.289142310381141
"1998_17_17_4988",6,1,4,293.489539,0.814867502,286.1454872,0.941029481607255,-0.248528174501417,11.1,2.9,26,957,104.957191469591,691.884765625,3831173.21,987.164434,102.9457009,0.896152557,-0.088676308,10.8406564,2.98683858,29.62123242,4.27250276042028,11.13328904,-1.4142330485809,-0.901726970319177,5.097261077,0.079314156,2.12576792027107,18.9720063091333,0.108147197431923,0.470198564452241,0.0265545505308158,4.50987802957862,694.6773573,128,95.0888386737612,0.143544413953248,0.559420223211653,0.0946794583757912,-0.19793892240916,2.68351687132096,0.212699611160195,0.672706719666054,0.111111111111111,48.75,18.2142857142857,248.213217079511,185.117804413028,67.2988695705414,42.759925865935,4.007333185,2.302585093,3.610917913,1.99665715963854,-0.0284186178931725
"1998_17_201_7016",8,2,4,514.6128949,0.792316665,355.382527,0.750576914660957,-0.334240224804977,8.3,2.8,36,875,103.928100442944,742.149536132812,3659601.443,878.0460292,104.7016553,0.801219614,-0.362329659,8.479286872,2.804862237,33.09562399,3.91958274644811,11.84871182,-1.48630372759694,-1.11468352365273,5.344937234,0.032596325,2.07251022783945,9.46379802841434,0.113166423071823,0.630352211770292,0.0116213639907192,3.57058728476326,738.8823422,110,88.4838248610643,0.0360882170947883,0.449335771737008,0.107509137614275,-0.106955612559522,1.47453871381941,0.0800743880767412,0.515617154568473,0.0869565217391304,42.8571428571429,20.2380952380952,250.19014950039,190.164476462203,63.5613489430857,38.4316721796315,4.259152537,2.621038824,3.695110004,-0.247506659973516,-0.0166278206864348
"1998_17_51_4220",8,1,5,700.4911279,0.729717744,454.1176989,0.822371607501069,0.0250513141595687,12.1,3.1,20,1003,101.103401520127,761.234619140625,3811495.161,1070.528289,101.9518537,0.986426652,0.102751203,11.76775733,3.135446489,23.74914792,4.44164382507536,8.644977843,-1.17740572981719,-0.873852449107063,4.451234178,0.109701181,1.88045763171664,25.8253179426256,0.0847947097503338,0.378256795511265,0.0349874192989297,3.19749297683435,761.9261474,135,88.4479656688746,0.183214228240984,0.570928564190206,0.135785071248849,-0.197633872609137,2.61641814011096,0.178998362717898,0.822916114663185,0.0357142857142857,45,13.1601731601732,253.101688857579,190.878024942474,68.4530362269609,42.2312574181664,4.521788577,2.564949357,4.025351691,-1.05856299020436,-0.20477130895985
"1998_17_51_4957",5,2,2,267.9442967,0.756348424,295.6972632,0.878138575827016,-0.1182800450017,12,3.1,21,977,103.059571957365,737.63037109375,3541199.774,1056.852381,102.0585252,0.969130885,0.074598446,11.63547619,3.109863946,24.54013605,4.41515454342533,9.129819623,-1.22092332825357,-0.874976214059973,4.576539583,0.105251428,1.93271859238541,24.6116206933161,0.0894567073657851,0.393326367418745,0.0338443834931678,3.4901301804315,744.3951372,134,89,0,0.55,0,-0.144448800535292,1.65666574056129,0,0,0,40,6.66666666666667,253.246766787264,191.865307504097,66.7497745281162,43.3768085631586,2.140066163,1.386294361,1.386294361,-1.80149634131676,0.247614577197412
"1998_18_109_4917",7,3,3,846.4900158,0.790656941,590.6158333,1.08070277707382,-0.0446796289986451,11.3,3.1,19,1059,104.326660171274,925.315856933594,3832159.082,1055.520826,102.0678354,0.97605279,0.080572758,11.20907552,3.158990857,20.55807653,4.48129443068581,6.912488228,-1.06584695523877,-0.924888927635037,3.779558529,0.137894239,1.62222627642778,28.6964136603402,0.0677244520853236,0.337187355215535,0.0436513574246157,2.03818592409919,936.754558,143,65.8340755704513,0.0345273244029008,0.525748129103347,0.137001469021136,-0.198130003674837,2.756443397767,0.128405359578514,0.498155264681448,0,51.6666666666667,13.3333333333333,280.286669759689,217.689923964602,79.2965105852629,42.5034787980549,2.442347035,1.704748092,1.704748092,-0.126234754338886,0.677050480260427
"1998_18_13_4912",9,4,4,668.3742587,0.73812446,463.0934054,1.12174077300332,-0.0217282623946379,11.4,3.2,18,1078,104.504363972418,969.190368652344,3573703.689,1069.449492,102.055197,0.998757742,0.104564048,11.29966102,3.191288136,19.92474576,4.50656182548008,7.013995744,-1.01635635046287,-0.924919557129102,3.65510331,0.145271653,1.56406772473608,30.0193681517032,0.0687274724872659,0.323470173444194,0.0455213214254246,1.83939472309733,941.8543905,146,77.3971661296403,0.0741232454913599,0.520666984789314,0.132554928016278,-0.167848735297092,2.00422021785302,0.222133547921781,0.639885111869492,0.217391304347826,43.4375,14.125,317.943575522797,240.664145585086,91.5404950308364,46.4067736469311,4.582413199,3.784189634,3.784189634,0.780389807215948,0.438862251190798
"1998_18_137_4170",11,9,1,426.3438189,0.746593805,326.5682914,0.960257799406965,0.203744073735218,11.5,3.2,17,1097,100.702470973255,927.961608886719,3231788.69,1083.460258,102.3189421,1.038657196,0.117619616,11.14191576,3.239504076,18.41813859,4.55669255989176,9.223876879,-0.887862626060412,-0.920692819575033,3.399588038,0.156627821,1.44289069656501,33.2567322649319,0.0901482823188806,0.305117011403432,0.0483493205519893,1.50537590346148,910.3145199,150,80.8181519761792,0.0783339132413036,0.495866606998039,0.0980335330928837,-0.0694408880297498,1.28337081171169,0.10217819033816,0.68689424186468,0,49,20,368.191129665417,273.248645929192,107.480859028231,54.5535383778291,3.813307032,3.616308761,1.704748092,0.620127115720955,1.00252529494363
"1998_18_137_4897",8,4,3,361.7907162,0.771064162,291.6446259,1.03850345307616,0.14233772599589,11.6,3.2,18,1102,102.074572487639,949.894287109375,3513175.504,1082.02339,102.265067,1.032768769,0.117214578,11.19444068,3.232067797,18.72237288,4.55108451681016,8.662285345,-0.906199141691827,-0.922264851437075,3.416232224,0.154888568,1.46591120017436,32.8736455225797,0.0847042455367482,0.305172211962626,0.0479224378101744,1.56152991863711,926.2903846,149,83.3263334448021,0.0156372240751646,0.462357825105547,0.0207817160834177,-0.144448800535292,0.612538585251975,0.150749590720367,0.332769875649405,0.153846153846154,44.5,11.2222222222222,360.953793331537,269.964335520015,106.321611885743,52.6815315951971,3.945457782,3.246490992,3.020424886,1.40486091801655,-0.53603744843984
"1998_18_147_3404",11,6,3,501.6938465,0.775420335,323.9273155,0.97612657721133,0.437097023692921,13.2,3.3,15,1171,98.5656569000137,865.400817871094,2988986.357,1150.863307,101.662556,1.103850957,0.249620117,12.35806006,3.332827062,19.14325164,4.57567133528211,7.068536249,-0.956099318459641,-0.859070660036613,3.845073998,0.144388172,1.44233005339884,32.7075181918195,0.0695293973230419,0.311138963504924,0.043323031562686,1.44648636818525,855.5771016,148,89.6335643001189,0.0058518451385321,0.57865091266353,0.180628123855507,-0.144448800535292,2.00016351935905,0.154363228747204,0.536147634822373,0,45,10.6666666666667,341.708599413026,254.594340031015,101.262633436246,50.272993972633,3.535145354,2.990719732,2.302585093,-0.620281464807325,0.368194074157709
"1998_18_169_5604",6,1,4,289.6324969,0.822234986,286.5030763,0.887462307560213,-0.14781094385074,9.6,3,21,971,103.441324434415,894.172485351562,3481573.854,972.4539735,102.5418935,0.867287688,-0.076441804,9.97307947,3.001721854,22.10331126,4.32196264269636,8.297092229,-1.19517671415835,-0.992857550177,4.282537715,0.106880108,1.73971032486098,21.5820943838223,0.0809141702556916,0.429409765347032,0.0356062664025899,2.48458000224533,874.501888,135,89.9096912058432,0.0926242984630954,0.535864648483724,0.0714928063662291,-0.198634714912795,2.05137172414413,0.201162863553337,0.780272231508288,0.0714285714285714,51.1538461538462,16.6461538461538,256.26197492087,189.296312274474,66.380014396018,41.4081289309986,4.276666119,2.079441542,3.90197267,-0.374598550519671,-0.194226157877787
"1998_18_43_4165",7,4,3,352.4928381,0.813936005,320.6578097,1.01552200935837,0.337080090198349,12.3,3.3,16,1153,99.935403957638,866.222045898438,3452196.574,1132.812543,101.9689029,1.093838248,0.208427534,11.89893763,3.32117889,18.32659356,4.58483026659885,7.77833408,-0.923022586476652,-0.865739679751911,3.667777411,0.154381606,1.39113814914968,33.9369038130433,0.0762814334447448,0.308244107587612,0.0464839778624511,1.34293935419169,868.0532113,149,93.7005003941931,0.0719302828956609,0.507380127364957,0.122517949517232,-0.099661825288339,1.47945207293925,0.092821376052971,0.622411069053277,0,48.75,15.2898550724638,353.079441679221,263.367125343926,105.175627878535,52.4586860002434,4.060443011,3.157000421,3.569532696,-0.433865596200905,-0.0683028991932993
"1998_18_9_5598",4,1,2,338.9964374,0.798619735,299.0024936,0.688543988401296,-0.0162498484112998,9.8,2.9,21,951,100.194315435836,875.912719726562,3506488.358,996.9553035,102.4717415,0.907055565,-0.029533883,10.19763175,3.055770514,20.78418946,4.37890150674125,8.228358454,-1.11134230951943,-0.985809225999567,4.039437166,0.122560951,1.64858422315506,24.0008055687122,0.0802988056370643,0.396115222144593,0.0401080350891821,2.14215617720798,874.9056483,138,78.4014959803334,0.0497246684283559,0.436069147078286,0.159941355798698,-0.0904448177384682,1.8906741343887,0.245447877227101,0.723763132949543,0.137931034482759,45.8823529411765,16.3970588235294,262.249540181526,194.365460467643,69.9133916863937,40.9615885549014,3.912023005,2.583997552,3.238678452,-1.173105497771,0.152079685495343
"1998_18_91_6348",5,2,2,342.5694999,0.827079675,340.1983445,0.677938107665376,0.0415060889282546,9.8,2.7,22,965,99.5226504889587,849.782043457031,3091825.548,917.4913427,103.4186762,0.812717727,-0.220250392,9.183436785,2.879614505,26.23521725,4.13239752284573,10.28074312,-1.38123065277107,-1.03736618044995,4.919656943,0.057741159,1.94133056653229,14.784122343959,0.0994089607192245,0.535709784711062,0.0200516975101152,3.33001279072694,851.2102901,122,90,0,0.56,0,-0.0905949642612891,3.26749965629729,0,0,0.2,38.75,10.8333333333333,255.649602751998,190.639945619678,64.487382693162,41.3205511199432,2.525728644,1.609437912,1.791759469,0.389277345509658,0.216104611635163
"1998_23_11_8141",14,10,3,598.0355424,0.788509968,357.4303529,0.813951282009442,0.363522035876637,6.7,2.9,10,1101,97.6951458102155,464.097106933594,3252146.605,1090.646859,101.9484132,1.027993475,0.142514284,4.928207307,2.69533107,14.85398981,4.06555837402635,28.37259401,-1.26864204428685,-0.831882758324825,5.314095637,0.057804094,1.23915620264721,10.6628726191564,0.278303439155441,1.07830196782751,0.0214460088570863,1.16765106828897,473.68116,89,78.0921500433231,0.044469683312168,0.486418833354777,0.116713282022114,-0.0623546168869141,1.2199919893192,0.0788462332036829,0.56421498576025,0.0555555555555556,34.0909090909091,15.4545454545455,362.903195855574,252.040512759634,102.972510395511,45.5799938641155,4.615120517,4.49980967,2.833213344,-1.20345617518938,0.0712225614317655
"1998_23_19_8130",19,14,3,730.6362885,0.794490554,376.1448762,0.879252602949193,0.123091933266244,6.2,2.8,11,1049,100.699002146085,398.473663330078,3215644.421,1096.94272,102.6219747,1.04868418,0.096804057,4.545466491,2.655443813,15.00830783,4.06693320046776,25.32952122,-1.27272541983283,-0.885226539306496,4.957134346,0.060284219,1.23390885638315,10.6352878844941,0.246823560880085,1.09056669008893,0.0227021256126273,1.14176605611374,422.8058314,84,82.4868761675277,0.0790496299812669,0.466071450504546,0.193211013150799,0.0626619014509937,1.90353506985822,0.322875969473778,0.709147427280453,0.114285714285714,50.6,11.0666666666667,358.140631536924,250.494845197483,104.340497928626,44.3890223444557,5.123963979,4.785406236,3.16758253,0.46127540285073,-0.183290833045602
"1998_23_19_8913",10,9,1,474.7860514,0.822119238,370.7942472,0.992794612671736,0.0971143143790211,5.4,2.9,11,1075,102.069803078194,427.263061523438,3499907.718,1091.026678,102.5515239,1.047159454,0.102449787,4.472605604,2.649937474,15.22384327,4.07036500440246,25.36977859,-1.28565259215998,-0.871519861158906,5.163738773,0.061108211,1.28772326955987,10.7777879378308,0.247385681121019,1.15452584694298,0.0230602463641374,1.27408665052553,419.5114143,85,73.4272056601193,0.062623604024252,0.359562619516203,0.100236328481087,0.0919692516815842,0.913250606078482,0.138482080553645,0.446014821416341,0.0786516853932584,41,10.7721518987342,359.949776420471,250.983318441849,104.19781184147,45.2928262118399,4.990432587,4.990432587,2.079441542,-0.578704994041455,-0.415168083614636
"1998_23_21_8909",21,17,0,858.9170308,0.796546297,405.5543011,0.978526825182341,-0.094057430475991,4.5,2.8,14,1014,103.80791055502,419.622924804688,3570867.696,1082.402628,103.023579,1.058756307,0.066001033,4.002041633,2.610951812,15.95101553,4.06030671578977,24.71625987,-1.26623319533851,-0.902656489150802,5.456667836,0.060226624,1.39580986412454,10.6149481651111,0.239908767584166,1.36347103213656,0.0230669228452233,1.55962980558894,426.4777998,82,77.8529418881812,0.0822133318582406,0.384229821129141,0.110190515079671,0.102806662970713,0.633081493477715,0.0961587152034978,0.769263770771229,0.158730158730159,43.8297872340426,12.1276595744681,354.698681335347,249.577481052629,103.495545273579,44.1268416024939,5.632107438,5.54615353,0,0.585502603906999,-0.53045713401117
"1998_23_25_8920",12,11,1,722.6789294,0.778485472,378.5663857,1.11289271964715,-0.0499266820841875,3.8,2.8,14,1067,104.694484176082,386.766632080078,3239743.351,1077.090736,102.4887544,1.046960909,0.108639891,4.333320581,2.639763629,15.76934807,4.07420534278305,25.92599149,-1.2960653966297,-0.85108387182798,5.680485181,0.061343499,1.40002501271095,11.0142023819245,0.252964255852055,1.31088505334842,0.0232382544884287,1.59298348533441,413.0083621,87,91.4832435881466,0.0419554015969428,0.328335787796752,0.0742370950151892,0.158769529406164,0.319333718304448,0.0644097782877257,0.693609290254345,0.466666666666667,38.5714285714286,5.23809523809524,364.809960822921,253.527491420978,103.834619739134,46.1278795027923,4.483002552,4.483002552,2.140066163,-0.455630093270559,-0.0563964318328217
"1998_23_25_8940",18,17,0,906.1224041,0.798678634,404.2091034,0.940898388311417,-0.0564289936050674,3.1,2.8,17,1014,103.068500669107,467.59912109375,3251740.643,1071.225914,102.5841979,1.049966975,0.101931753,4.16958457,2.627685493,16.13436693,4.06567962009449,25.49240663,-1.2977056672515,-0.856851832455912,5.897441905,0.061485815,1.4550310259179,10.8592179557747,0.248502275709659,1.41439556051504,0.0233992291557702,1.76717311771216,414.6272376,87,79.541677246612,0.113965743818818,0.378343969076215,0.109442930349505,0.121212720741684,0.438040716423662,0.0978214368209225,0.644559655132775,0.153846153846154,52.5,13.7912087912088,364.890392377594,253.192774620971,103.968757117196,46.2092999352581,5.204006687,5.241747015,0,-1.57692568329218,0.0681336620604162
"1998_23_25_9419",18,17,0,814.808647,0.731859312,372.844761,1.19185071909173,-0.324220630315249,2.9,2.6,19,1009,108.1652366714,435.050689697266,3192352.819,1063.967708,103.1590372,1.065174499,0.058632343,3.618318426,2.58715401,17.07097232,4.03836461553488,23.97822414,-1.29668666691526,-0.888006899879384,6.232799605,0.061247773,1.55796863361595,10.2668252127066,0.232439394461506,1.72256801950133,0.0236738024730116,2.11694890265044,418.0889363,82,80.9152015989407,0.0668238416625447,0.360535677441695,0.0333333045469635,0.157973331076319,0.597878365847399,0.0302754904699881,0.361249376055704,0.180327868852459,44.3589743589744,9.9055330634278,357.985266992715,250.811238172133,102.771390190615,45.1603432315061,5.421640583,5.412761501,0,-1.10979891355935,-0.0876524101641853
"1998_23_3_9408",25,19,2,777.7150838,0.800297835,413.6093436,1.10112828221921,-0.33453402902195,3.3,2.8,18,979,107.375206010008,401.71923828125,2994306.306,1072.60175,103.7963388,1.079634784,0.008228293,3.333767228,2.567554203,17.21300875,4.04182325111325,21.05789137,-1.27409481686262,-0.978910054054286,6.268786569,0.055526017,1.53620047165198,10.2656097381903,0.202877014868274,1.88039120318571,0.0216260349772254,1.99684190539902,390.1502494,73,86.3132421217386,0.0638528271288165,0.436323763481148,0.187385724084234,0.0297529391944727,1.18901048686066,0.134797422810918,0.822225697657244,0.13953488372093,45.1724137931034,7.29064039408867,352.83858364565,248.321090464405,102.716496131667,45.6662154561386,5.398162702,5.205379371,2.708050201,-0.500822713667994,-0.101589052230257
